Tipo,Fecha,Modelo,LAT,LOG
Deslizamiento,2018,1.000000000000000,6.835810765760000,-75.352484928899997
Deslizamiento,2018,1.000000000000000,6.836034820890000,-75.352755944500004
Deslizamiento,2018,1.000000000000000,6.836069850460000,-75.353611766100002
Deslizamiento,2018,1.000000000000000,6.839295233730000,-75.350345073000000
Deslizamiento,2018,1.000000000000000,6.841448035660000,-75.351432789100002
Deslizamiento,2018,1.000000000000000,6.841502037030000,-75.351686344699999
Deslizamiento,2018,1.000000000000000,6.841299836120000,-75.351470488299995
Deslizamiento,2018,1.000000000000000,6.841125172520000,-75.351223387800005
Deslizamiento,2018,1.000000000000000,6.841029513060000,-75.351092640600001
Deslizamiento,2018,1.000000000000000,6.845779768010000,-75.355432759099997
Deslizamiento,2018,1.000000000000000,6.838221055350000,-75.355195539799993
Deslizamiento,2018,1.000000000000000,6.842140456390000,-75.353330641400007
Deslizamiento,2018,1.000000000000000,6.841927629910000,-75.352935398599996
Deslizamiento,2000,1.000000000000000,6.847902794060000,-75.355180644100002
Deslizamiento,2018,1.000000000000000,6.851174716970000,-75.351215363500003
Deslizamiento,2016,1.000000000000000,6.850706814760000,-75.351083427999995
Deslizamiento,2018,1.000000000000000,6.850479111970000,-75.351979604999997
Deslizamiento,2018,1.000000000000000,6.848705575040000,-75.354789592600000
Deslizamiento,2018,1.000000000000000,6.848948721260000,-75.354254267900004
Deslizamiento,2018,1.000000000000000,6.848375793930000,-75.349664074800003
Deslizamiento,2018,1.000000000000000,6.847033957420000,-75.350972554199998
Deslizamiento,2018,1.000000000000000,6.845704512610000,-75.353216345000007
Deslizamiento,2018,1.000000000000000,6.846493902240000,-75.360197541800005
Deslizamiento,2018,1.000000000000000,6.846930553030000,-75.360723387700006
Deslizamiento,2018,1.000000000000000,6.842707256170000,-75.369037828299994
Deslizamiento,2018,1.000000000000000,6.842954536580000,-75.367327950000004
Deslizamiento,2018,1.000000000000000,6.845515516710000,-75.367312775200006
Deslizamiento,2010,1.000000000000000,6.920394696070000,-75.318527148200005
Deslizamiento,2010,1.000000000000000,6.919261469570000,-75.319365151800000
Deslizamiento,2008,1.000000000000000,6.916861765090000,-75.325630857400000
Deslizamiento,1990,1.000000000000000,6.959147815600000,-75.470263487099999
Deslizamiento,2012,1.000000000000000,6.867041916230000,-75.396395341900003
Deslizamiento,2012,1.000000000000000,6.928550315230000,-75.323521368300007
Deslizamiento,2018,1.000000000000000,6.932870482700000,-75.326712811299998
Deslizamiento,2000,1.000000000000000,6.949712747890000,-75.336103497200000
Deslizamiento,2000,1.000000000000000,6.949670086840000,-75.336642121400004
